380;7.24643E-05;7.18478E-05;7.1533E-05;7.02832E-05;7.21738E-05
580;6.82697E-05;6.7858E-05;6.77034E-05;6.74836E-05;6.77109E-05
581;9.18452E-05;9.13851E-05;9.08375E-05;9.08542E-05;9.12342E-05
582;0.0001006;0.00010029;0.000100037;9.98173E-05;0.00010032
583;9.93423E-05;9.87556E-05;9.84985E-05;9.84333E-05;9.86643E-05
584;8.6708E-05;8.60672E-05;8.58307E-05;8.5758E-05;8.59499E-05
585;7.59419E-05;7.5344E-05;7.52397E-05;7.51093E-05;7.51447E-05
586;7.47349E-05;7.41333E-05;7.41072E-05;7.37999E-05;7.39489E-05
587;8.35434E-05;8.31336E-05;8.26977E-05;8.28803E-05;8.28169E-05
588;9.5278E-05;9.46037E-05;9.43057E-05;9.42182E-05;9.45572E-05
589;9.67011E-05;9.63267E-05;9.59635E-05;9.5794E-05;9.60212E-05
590;9.21506E-05;9.16589E-05;9.12603E-05;9.1264E-05;9.14633E-05
591;9.06661E-05;9.00421E-05;8.97944E-05;8.97162E-05;8.98577E-05
592;9.29665E-05;9.22717E-05;9.22158E-05;9.21264E-05;9.22419E-05
593;9.46019E-05;9.4166E-05;9.3814E-05;9.38121E-05;9.39313E-05
594;8.63317E-05;8.5637E-05;8.53911E-05;8.54135E-05;8.56537E-05
595;7.5113E-05;7.44741E-05;7.42469E-05;7.43847E-05;7.43568E-05
596;6.5947E-05;6.54198E-05;6.52596E-05;6.53844E-05;6.53081E-05
597;6.22366E-05;6.17299E-05;6.14841E-05;6.16368E-05;6.14971E-05
598;6.22086E-05;6.16815E-05;6.14338E-05;6.15288E-05;6.16219E-05
599;6.17802E-05;6.13444E-05;6.1186E-05;6.11581E-05;6.10705E-05
600;5.97117E-05;5.94817E-05;5.9112E-05;5.89453E-05;5.90086E-05
601;5.84302E-05;5.81676E-05;5.76647E-05;5.76312E-05;5.77122E-05
602;5.82887E-05;5.77169E-05;5.73704E-05;5.72857E-05;5.73331E-05
603;5.86621E-05;5.80959E-05;5.77811E-05;5.76908E-05;5.79022E-05
604;5.83269E-05;5.76358E-05;5.7579E-05;5.75129E-05;5.75194E-05
605;5.69746E-05;5.63217E-05;5.63748E-05;5.63506E-05;5.6372E-05
606;5.46053E-05;5.4271E-05;5.40912E-05;5.40912E-05;5.4135E-05
607;5.29196E-05;5.24372E-05;5.21298E-05;5.23366E-05;5.23981E-05
608;5.32558E-05;5.29466E-05;5.27781E-05;5.2629E-05;5.29261E-05
609;5.75148E-05;5.71301E-05;5.69597E-05;5.68461E-05;5.68954E-05
610;6.26668E-05;6.23874E-05;6.20596E-05;6.20075E-05;6.2041E-05
611;6.60699E-05;6.55558E-05;6.53714E-05;6.52466E-05;6.54459E-05
612;6.61723E-05;6.56787E-05;6.57048E-05;6.54701E-05;6.56974E-05
613;6.64219E-05;6.56154E-05;6.55837E-05;6.55763E-05;6.57681E-05
614;7.04359E-05;7.0205E-05;6.98026E-05;6.98008E-05;7.0205E-05
615;8.79299E-05;8.76598E-05;8.7373E-05;8.73357E-05;8.74437E-05
616;0.000119986;0.000119334;0.000118921;0.000119058;0.000119217
617;0.000154126;0.00015327;0.000152875;0.000152696;0.000153121
618;0.000175126;0.000174157;0.000173576;0.000173695;0.000174195
619;0.000168175;0.000167429;0.000166789;0.000166968;0.000167497
620;0.000143945;0.000143342;0.000142906;0.000142772;0.000143413
621;0.000111405;0.00011074;0.000110321;0.000110097;0.000110749
622;8.09859E-05;8.07475E-05;8.05054E-05;8.04439E-05;8.0796E-05
623;6.81616E-05;6.79456E-05;6.74557E-05;6.7668E-05;6.75768E-05
624;6.31064E-05;6.2665E-05;6.25942E-05;6.28848E-05;6.27339E-05
625;6.48424E-05;6.46431E-05;6.43115E-05;6.4455E-05;6.43898E-05
626;7.09109E-05;7.06688E-05;7.02795E-05;7.03949E-05;7.03763E-05
627;7.54446E-05;7.50646E-05;7.47237E-05;7.49342E-05;7.48523E-05
628;8.05594E-05;8.009E-05;7.96318E-05;7.98721E-05;8.00118E-05
629;9.95267E-05;9.93162E-05;9.894E-05;9.88096E-05;9.9035E-05
630;0.000116073;0.000115138;0.000115167;0.000114933;0.000115141
631;0.000132795;0.000131942;0.000131551;0.000131555;0.000132088
632;0.000142336;0.000141855;0.000141051;0.000141237;0.000141565
633;0.000125058;0.000124384;0.000123963;0.000124;0.000124414
634;0.000100208;9.98862E-05;9.96627E-05;9.94522E-05;9.98862E-05
635;7.65622E-05;7.62641E-05;7.59885E-05;7.594E-05;7.6199E-05
636;5.94333E-05;5.89145E-05;5.86221E-05;5.87944E-05;5.89574E-05
637;5.29941E-05;5.29606E-05;5.25452E-05;5.24279E-05;5.26337E-05
638;5.10188E-05;5.05978E-05;5.04954E-05;5.03603E-05;5.05978E-05
639;5.12796E-05;5.11473E-05;5.09387E-05;5.10672E-05;5.10281E-05
640;5.34374E-05;5.31692E-05;5.27166E-05;5.30072E-05;5.29997E-05
641;5.62053E-05;5.60638E-05;5.56987E-05;5.58076E-05;5.55711E-05
642;5.90561E-05;5.86575E-05;5.83576E-05;5.81173E-05;5.83408E-05
643;6.00778E-05;5.98421E-05;5.96559E-05;5.95432E-05;5.95748E-05
644;7.33584E-05;7.3202E-05;7.2632E-05;7.2604E-05;7.2768E-05
645;9.79137E-05;9.72748E-05;9.72245E-05;9.70531E-05;9.72189E-05
646;0.000125073;0.000124726;0.000123993;0.000124022;0.000124242
647;0.0001566;0.000155807;0.000155132;0.00015514;0.000155605
648;0.000171207;0.000170581;0.000169892;0.000169825;0.000170309
649;0.000163469;0.000162825;0.000162344;0.000162147;0.000162728
650;0.000148118;0.000147216;0.000146903;0.000146654;0.000147402
651;0.000124335;0.000123732;0.000123244;0.000123147;0.000123575
652;0.000107665;0.000106923;0.00010675;0.000106631;0.000106955
653;9.80124E-05;9.73418E-05;9.72096E-05;9.69786E-05;9.73046E-05
654;9.06475E-05;9.00235E-05;8.95709E-05;8.96025E-05;8.97571E-05
655;8.44318E-05;8.35992E-05;8.34614E-05;8.31448E-05;8.3752E-05
656;7.93487E-05;7.85999E-05;7.85142E-05;7.82758E-05;7.89594E-05
657;7.85775E-05;7.77841E-05;7.77058E-05;7.76909E-05;7.80802E-05
658;8.40761E-05;8.33161E-05;8.2884E-05;8.30144E-05;8.34111E-05
659;9.22885E-05;9.19867E-05;9.12882E-05;9.14149E-05;9.17967E-05
660;9.71481E-05;9.64627E-05;9.59728E-05;9.6295E-05;9.64887E-05
661;9.25511E-05;9.20389E-05;9.11783E-05;9.16328E-05;9.18824E-05
662;8.44095E-05;8.4063E-05;8.36216E-05;8.37594E-05;8.37427E-05
663;8.0049E-05;7.93505E-05;7.90916E-05;7.92425E-05;7.93096E-05
664;9.33111E-05;9.24021E-05;9.20016E-05;9.21041E-05;9.21767E-05
665;0.000122752;0.000121703;0.000121346;0.000121435;0.000121778
666;0.000153996;0.000153154;0.000152864;0.000152588;0.000153355
667;0.000173394;0.000172511;0.000171978;0.000172004;0.000172284
668;0.000152443;0.000151329;0.000150949;0.000150926;0.000151679
669;0.000118723;0.00011822;0.000117632;0.000117734;0.000117961
670;0.00010746;0.00010691;0.000106417;0.000106283;0.000106743
671;0.00012764;0.000126872;0.000126421;0.000126239;0.000126962
672;0.000159826;0.0001591;0.000158772;0.000158612;0.000159264
673;0.000176027;0.000175159;0.000174712;0.000174422;0.000175405
674;0.000153001;0.000151914;0.000151541;0.000151381;0.000151921
675;0.000117796;0.000116937;0.000116557;0.000116548;0.000116996
676;8.89897E-05;8.83732E-05;8.81571E-05;8.78368E-05;8.81311E-05
677;7.57594E-05;7.53589E-05;7.49901E-05;7.4625E-05;7.51521E-05
678;7.56029E-05;7.52807E-05;7.46939E-05;7.46641E-05;7.51764E-05
679;7.36061E-05;7.30753E-05;7.26618E-05;7.29356E-05;7.32932E-05
680;9.45535E-05;9.35551E-05;9.35048E-05;9.33968E-05;9.37004E-05
681;0.000134856;0.000133995;0.000133436;0.000133436;0.000133809
682;0.000190247;0.000189364;0.00018866;0.000188652;0.000189357
683;0.000230845;0.000229821;0.000229049;0.000228703;0.000230026
684;0.000235155;0.000234101;0.000233393;0.00023336;0.000234194
685;0.000256516;0.000255711;0.000254519;0.000254616;0.000255562
686;0.000323191;0.000321552;0.000320636;0.00032074;0.000321835
687;0.000399329;0.000397168;0.000396356;0.00039608;0.00039798
688;0.00042697;0.000424899;0.000423998;0.000423707;0.000425488
689;0.000362173;0.00036034;0.000359483;0.000359088;0.000360735
690;0.000255838;0.000254653;0.000253759;0.000253633;0.000254713
691;0.00016702;0.000166025;0.000165757;0.000165675;0.000166591
692;0.00012232;0.000121148;0.000120828;0.000120794;0.000121035
693;0.00011388;0.000113063;0.00011323;0.00011274;0.000113027
694;0.000100484;9.93609E-05;9.90666E-05;9.88618E-05;9.93274E-05
695;9.4153E-05;9.30335E-05;9.29106E-05;9.28156E-05;9.32813E-05
696;0.000106959;0.000106044;0.000105942;0.000105934;0.000106197
697;0.00012856;0.000127748;0.000127751;0.000127655;0.000128075
698;0.00013398;0.000133146;0.000132632;0.00013255;0.000133321
699;0.000118161;0.00011706;0.00011686;0.000116857;0.00011735
700;9.53693E-05;9.49744E-05;9.47081E-05;9.45143E-05;9.53265E-05
701;7.85626E-05;7.80355E-05;7.77412E-05;7.78828E-05;7.84397E-05
702;7.69291E-05;7.61468E-05;7.60611E-05;7.59289E-05;7.62846E-05
703;8.06097E-05;7.98386E-05;7.9399E-05;7.95536E-05;7.98032E-05
704;8.17757E-05;8.10847E-05;8.06078E-05;8.07717E-05;8.14144E-05
705;7.76667E-05;7.67428E-05;7.66236E-05;7.68155E-05;7.71433E-05
706;7.06036E-05;6.9987E-05;6.97076E-05;6.98846E-05;7.03391E-05
707;6.43544E-05;6.37267E-05;6.34678E-05;6.3736E-05;6.37434E-05
708;6.12345E-05;6.08498E-05;6.02156E-05;6.07632E-05;6.05797E-05
709;9.55574E-05;9.46447E-05;9.40505E-05;9.47397E-05;9.48757E-05
710;0.000293016;0.000291377;0.000290737;0.000290751;0.000291608
711;0.000501901;0.000499323;0.000498056;0.000497937;0.000499576
712;0.000596732;0.000593722;0.000592113;0.000592202;0.000594199
713;0.000504568;0.000501588;0.000500739;0.000500143;0.000502244
714;0.000326231;0.000324145;0.000323713;0.000322998;0.000324667
715;0.000147726;0.000146892;0.000146307;0.000146192;0.000147231
716;7.90972E-05;7.80169E-05;7.80541E-05;7.78511E-05;7.81585E-05
717;6.90538E-05;6.86347E-05;6.80145E-05;6.79214E-05;6.88005E-05
718;6.6217E-05;6.53733E-05;6.5688E-05;6.49076E-05;6.6014E-05
719;6.52168E-05;6.43898E-05;6.40918E-05;6.38776E-05;6.46487E-05
720;6.49299E-05;6.40284E-05;6.37341E-05;6.38906E-05;6.42873E-05
721;6.43339E-05;6.35758E-05;6.32331E-05;6.32722E-05;6.36615E-05
722;6.57793E-05;6.52149E-05;6.48778E-05;6.50939E-05;6.54329E-05
723;7.68267E-05;7.63014E-05;7.55712E-05;7.58693E-05;7.65175E-05
724;0.000112426;0.000111634;0.000111319;0.00011084;0.000111183
725;0.000160299;0.000159319;0.000158537;0.000158526;0.000159215
726;0.000214629;0.00021337;0.000212576;0.000212386;0.00021299
727;0.000294559;0.00029321;0.000291817;0.000291951;0.000292994
728;0.000330798;0.000328444;0.000327796;0.000327751;0.000328898
729;0.000313789;0.000311852;0.000311047;0.000311166;0.000312246
730;0.00032822;0.000326231;0.000325397;0.000325471;0.000326447
731;0.000354953;0.000353158;0.000352241;0.000352129;0.000353448
732;0.000357866;0.000355884;0.000354841;0.000354692;0.000355743
733;0.00033696;0.000334814;0.000334457;0.000334352;0.000335246
734;0.000258632;0.000257194;0.000255831;0.000256315;0.000256948
735;0.000182334;0.00018096;0.000179842;0.000180379;0.000180852
736;0.000155859;0.000154793;0.00015419;0.000154402;0.000154398
737;0.000229519;0.000228316;0.000227299;0.000227496;0.000227895
738;0.000368021;0.000366457;0.000365086;0.000365563;0.000366256
739;0.000438653;0.000436403;0.000435092;0.0004353;0.000436641
740;0.00040327;0.000400767;0.000399858;0.000400104;0.000400752
741;0.00029631;0.000293642;0.000293225;0.00029318;0.000294216
742;0.000172172;0.000170976;0.000170324;0.000170026;0.000170387
743;0.000128277;0.000127181;0.000126362;0.000126753;0.000126705
744;0.000126265;0.000125103;0.000124563;0.000124939;0.000125192
745;0.000138298;0.000136781;0.000136655;0.000136495;0.000137236
746;0.000172228;0.000170052;0.000169951;0.000169687;0.00017079
747;0.000188533;0.000186697;0.000186361;0.000185639;0.000187796
748;0.000190597;0.000189159;0.000188734;0.000188217;0.000189774
749;0.000177454;0.000175972;0.00017564;0.000175357;0.000176169
750;0.000142165;0.000140682;0.000139944;0.00014009;0.000140768
751;0.000116397;0.000115167;0.000115367;0.000115098;0.00011483
752;9.40189E-05;9.2499E-05;9.2404E-05;9.24822E-05;9.30056E-05
753;8.27927E-05;8.07885E-05;8.131E-05;8.13566E-05;8.20197E-05
754;9.60156E-05;9.42033E-05;9.43057E-05;9.42294E-05;9.4559E-05
755;0.000122365;0.000121167;0.000121024;0.000120632;0.000120888
756;0.000216231;0.000214078;0.000213858;0.000213157;0.000213817
757;0.000438958;0.000436202;0.000435509;0.000434726;0.000436679
758;0.000552788;0.000550345;0.00054884;0.000548169;0.000550598
759;0.000514835;0.000511825;0.000510931;0.000511333;0.000512525
760;0.000402212;0.00040061;0.000399746;0.000400141;0.000401624
761;0.000253163;0.000250198;0.000249274;0.000249639;0.000251502
762;0.000645101;0.000641391;0.000640363;0.000639617;0.000641495
763;0.001653016;0.001646191;0.001641423;0.001641959;0.001646131
764;0.00203836;0.002028883;0.002025008;0.00202477;0.002030551
765;0.0017744;0.001766562;0.00176239;0.001761407;0.001767248
766;0.001107246;0.001102746;0.001099586;0.001099169;0.001102298
767;0.00043264;0.00043077;0.000429563;0.000429377;0.000429995
768;0.000221364;0.000220772;0.000220038;0.000219855;0.000220817
769;0.000146478;0.00014592;0.000144131;0.000144862;0.000144955
770;0.000109619;0.0001087;0.000108086;0.000108607;0.000108859
771;9.41046E-05;9.23667E-05;9.23183E-05;9.21991E-05;9.3367E-05
772;9.97651E-05;9.83942E-05;9.91076E-05;9.78615E-05;9.894E-05
773;0.000113325;0.000112163;0.000112206;0.00011122;0.00011215
774;0.000116367;0.000115611;0.000115212;0.000115024;0.000115432
775;0.000112299;0.000112308;0.000111556;0.000110811;0.000112308
776;0.000111366;0.00010906;0.000109535;0.000109334;0.000110649
777;0.000128586;0.000128146;0.000127081;0.000126872;0.000127934
778;0.000180308;0.000178941;0.000177927;0.000177879;0.000178762
779;0.000265807;0.000264101;0.000264004;0.000263259;0.000264257
780;0.000280619;0.00027924;0.000277519;0.000278637;0.000279687
